CX-10-1,CX-10-2,CX-10-3,CX-10-4,CX-11-1,CX-11-2,CX-11-3,CX-11-4,WT-10,BT-11,BT-12,WT-13,BT-30,WT-31,BT-32,WT-33,BT-34,WT-35,WT-40,BT-41,WT-42,BT-43,BT-60,WT-61,WT-62,BT-63,WT-64,BT-65,BT-66,WT-67,WT-20,BT-21,WT-22,BT-23,WT-24,BT-25,WT-26,BT-27,WT-28,BT-29,FM-20,FM-30,FM-40,FM-60,ST-10,ST-11,ST-12_SE,ST-13,ST-14_S,AT-01,AT-02,ST-12_N,ST-12_SW,ST-14_E,ST-14_W,ST-14_N,Desired_Power,Power_Input_Signal,Power_Output,FM-20(kg/hr),FM-30(kg/hr),FM-40(kg/hr),FM-60(kg/hr),Timestamp, CTAH_Frequency
19.3951455,19.3818777,19.4357246,19.4155875,19.3741259,19.3144148,19.4590451,19.2524307,19.4399219,19.4176527,19.3292109,19.3142824,19.3264214,19.4256963,19.4134339,19.441152,19.4271747,19.4584454,19.0880833,19.1305185,19.4383546,19.4973393,19.6163223,19.5952457,19.5047711,19.4708978,19.9926501,19.9344379,19.7616517,19.6851793,19.5100874,19.5607737,19.4300202,19.4285988,19.4216791,19.3972768,19.3465727,19.3034463,19.3555664,19.3581727,-0.0123583,-0.0045576,-0.0132031,-0.0040061,19.5880914,19.5255654,19.3933805,19.4276069,19.4921147,19.2636537,20.2255521,19.4770072,19.5372818,19.4003618,19.4674791,19.4105493,0,0,0,0.0223944,0.0174237,0.0751916,0.0001901,343.8538614,0
19.4531793,19.381395,19.4982553,19.4551428,19.3807526,19.3596653,19.445145,19.2717037,19.4162224,19.4339905,19.3754919,19.3164918,19.3781058,19.4228838,19.4178501,19.4699678,19.4064782,19.47968,19.1293433,19.113223,19.5120351,19.5276679,19.6166475,19.6183052,19.5069913,19.4790402,19.9965455,19.9279211,19.7480302,19.7009158,19.5055794,19.5600556,19.4084538,19.4205364,19.4487259,19.4027658,19.3501668,19.3252868,19.3641266,19.3747888,-0.0123573,-0.0045574,-0.0132055,-0.0040062,19.5453929,19.5091539,19.4248223,19.4571578,19.4913975,19.2333635,20.279044,19.4546717,19.5249039,19.4168845,19.4861862,19.4199644,0,0,0,0.0223296,0.0174188,0.0753436,0.0001933,343.9538614,0
19.4226043,19.388725,19.4311201,19.4522042,19.3870537,19.3981892,19.4173031,19.3026236,19.4074418,19.4311329,19.3820019,19.3443285,19.3676985,19.4359314,19.4262372,19.4567973,19.4307385,19.5119898,19.1334993,19.1851747,19.4780515,19.538926,19.6257872,19.6264976,19.507606,19.4877089,19.9990014,19.9204379,19.7665857,19.707635,19.4765451,19.5719987,19.4109243,19.4187424,19.4435729,19.4305433,19.3689439,19.3812644,19.3342892,19.4302457,-0.012357,-0.004557,-0.0132058,-0.0040063,19.5681625,19.5153453,19.4307778,19.456134,19.4961267,19.2696314,20.385217,19.4897635,19.5411705,19.4222572,19.4788348,19.4104115,0,0,0,0.0223109,0.0174049,0.0753598,0.0001954,344.0538614,0
19.405582,19.3953944,19.4745178,19.499153,19.3600894,19.3709886,19.4199531,19.3244684,19.411268,19.4543845,19.3898645,19.332288,19.3521338,19.4030742,19.3749402,19.4294317,19.433459,19.4720727,19.1285438,19.1787975,19.4617291,19.5230794,19.6110672,19.5831224,19.4943035,19.4395827,19.9799594,19.9158292,19.7461138,19.6876341,19.479437,19.5540484,19.4266097,19.4268466,19.4376902,19.4135256,19.3616386,19.3654296,19.3085339,19.3895696,-0.0123588,-0.0045577,-0.0132055,-0.0040063,19.5558318,19.4902221,19.394041,19.4360049,19.482923,19.2416055,20.2037858,19.4700873,19.5352564,19.3829358,19.4632617,19.398099,0,0,0,0.0224272,0.0174281,0.0753407,0.0001964,344.1538614,0
19.4355314,19.3826992,19.4842066,19.4903654,19.456491,19.3868396,19.4606484,19.3066446,19.4379005,19.4345838,19.3983423,19.3256017,19.4038217,19.3888956,19.4459338,19.4288769,19.4565941,19.4852571,19.1306597,19.155313,19.5150085,19.5060077,19.6164188,19.6152347,19.4953928,19.4667304,20.0162245,19.9352974,19.7606176,19.6952735,19.5736566,19.5400251,19.4189793,19.4208746,19.4195564,19.3961017,19.3934955,19.3693286,19.3974248,19.3829724,-0.0123606,-0.0045592,-0.0132075,-0.0040061,19.5764819,19.496663,19.3976402,19.445297,19.4956831,19.2545363,20.205574,19.4563931,19.5353094,19.4026535,19.4899981,19.4142624,0,0,0,0.0225348,0.0174762,0.0754696,0.0001917,344.2538614,0
19.4299055,19.3822851,19.5098406,19.4664923,19.4330901,19.3719649,19.4472215,19.2643014,19.4000545,19.3929468,19.376384,19.3161992,19.4055016,19.4109507,19.4502224,19.4291383,19.41137,19.4871766,19.129661,19.1351133,19.506431,19.4976669,19.6121488,19.6057548,19.4790409,19.4629327,19.9949245,19.9305596,19.7570618,19.7011879,19.5289642,19.5607018,19.4029403,19.4076786,19.4489912,19.3843142,19.4018465,19.3378738,19.4012371,19.3616698,-0.0123601,-0.0045586,-0.0132089,-0.0040062,19.5464437,19.5019144,19.4054988,19.4596331,19.4739527,19.2509526,20.2015246,19.4583285,19.5288,19.3940099,19.5030884,19.4146218,0,0,0,0.0225063,0.0174567,0.0755544,0.0001951,344.3538614,0
19.4532988,19.4087607,19.5026742,19.4657212,19.4612204,19.3745107,19.463884,19.2887908,19.4523512,19.4362422,19.3809658,19.3373686,19.4140471,19.4635594,19.4296028,19.4634791,19.4092285,19.5049327,19.1409237,19.1757691,19.5084469,19.5136579,19.6114086,19.6024096,19.4820906,19.4709572,19.9991985,19.9428803,19.7530522,19.7083059,19.5554619,19.578435,19.4135721,19.4637951,19.4534429,19.4382815,19.4176706,19.3664949,19.3716376,19.3751916,-0.0123576,-0.0045574,-0.0132064,-0.0040063,19.5508581,19.5210148,19.384327,19.4605963,19.3885526,19.2352823,20.2215996,19.4471089,19.5228942,19.3985271,19.4833136,19.4023178,0,0,0,0.0223494,0.017419,0.0753984,0.0001962,344.4538614,0
19.3767759,19.4108929,19.4044467,19.4629618,19.3686706,19.3641688,19.4287282,19.2872739,19.421554,19.4213171,19.3713935,19.3213975,19.3190161,19.3981547,19.3901231,19.4656962,19.4282665,19.4647487,19.0906129,19.1723976,19.4333015,19.4719152,19.5895107,19.5999308,19.4954819,19.479848,19.9752969,19.9400379,19.7554169,19.6952809,19.5121596,19.5296872,19.3975035,19.4368309,19.3938992,19.4341745,19.2943807,19.3623873,19.3642736,19.3616673,-0.0123571,-0.0045589,-0.013208,-0.0040071,19.5418755,19.5082418,19.4196456,19.4463976,19.4879051,19.239425,20.204448,19.4627614,19.529541,19.4056495,19.4654013,19.4092032,0,0,0,0.0223193,0.0174642,0.0754996,0.0002224,344.5538614,0
19.3997873,19.3661434,19.4086587,19.431639,19.3465825,19.3517953,19.4292402,19.2619547,19.3772793,19.4052365,19.3252269,19.2965541,19.3216125,19.3682914,19.4004094,19.4113076,19.4207841,19.4724277,19.0743501,19.1423888,19.4471375,19.5082529,19.6087302,19.6196235,19.4910184,19.476332,19.9854447,19.9042756,19.742132,19.671576,19.5086669,19.5394584,19.3914038,19.3795574,19.3993143,19.3398434,19.3021666,19.3076169,19.3436493,19.3711346,-0.0123572,-0.0045582,-0.0132093,-0.0040074,19.5481772,19.491094,19.3894638,19.4294776,19.4824952,19.2526722,20.1935436,19.4446643,19.5133346,19.3856479,19.4725462,19.4060233,0,0,0,0.0223233,0.0174426,0.0755805,0.0002311,344.6538614,0
19.3931306,19.3564059,19.4314985,19.4419222,19.3791397,19.3852999,19.4615023,19.2776399,19.3952629,19.4331691,19.34091,19.3039442,19.3225122,19.3881455,19.4012888,19.4048426,19.4076856,19.4538821,19.0754977,19.1506477,19.4352547,19.4935292,19.5936035,19.6189428,19.4737559,19.4870212,19.9721915,19.9371688,19.7558611,19.7099312,19.5117612,19.5283414,19.3772031,19.3800463,19.3725472,19.3609372,19.3336883,19.3445881,19.3125598,19.3545007,-0.0123573,-0.0045569,-0.013207,-0.0040066,19.540893,19.5148389,19.4328773,19.4694137,19.4747093,19.2299373,20.2245436,19.4451961,19.5260259,19.4108994,19.4972126,19.3926565,0,0,0,0.022333,0.0174044,0.0754395,0.0002074,344.7538614,0
19.4107144,19.3341845,19.4690976,19.4226657,19.3205467,19.3586958,19.4187801,19.2495949,19.3929454,19.4187694,19.3645243,19.3062338,19.3534148,19.3974843,19.3770751,19.3901062,19.4322771,19.4320402,19.108232,19.1456874,19.4738859,19.4947312,19.611638,19.610454,19.5052968,19.4707129,19.995104,19.91157,19.7567679,19.6814786,19.4926987,19.5230176,19.3896474,19.3813549,19.4421401,19.354953,19.3511619,19.3144339,19.3254545,19.3790041,-0.0123562,-0.004555,-0.0132057,-0.0040092,19.56559,19.4883749,19.3865072,19.430059,19.4712096,19.2602752,20.2165044,19.4590014,19.5380754,19.3942849,19.4697883,19.408737,0,0,0,0.0222631,0.0173436,0.0753561,0.0002884,344.8538614,0
19.4179339,19.4397292,19.4698585,19.5169963,19.3530595,19.4144241,19.4264766,19.290709,19.4198292,19.4444672,19.3973361,19.3471059,19.3536365,19.4349013,19.3618564,19.4644401,19.4341175,19.5177369,19.1365281,19.1678182,19.4590477,19.5083184,19.6154351,19.6114093,19.5038837,19.4811438,19.992272,19.9383194,19.7577223,19.7077677,19.4930403,19.5685968,19.393306,19.4717212,19.4630247,19.4331757,19.3526215,19.3924265,19.3403675,19.4180809,-0.0123542,-0.0045565,-0.0132077,-0.004009,19.5500317,19.4929487,19.4154847,19.4483152,19.501828,19.2581514,20.2091818,19.482763,19.5433009,19.4106472,19.4764823,19.4250988,0,0,0,0.0221351,0.01739,0.0754804,0.0002819,344.9538614,0
19.4026451,19.4140171,19.4205489,19.5150665,19.3646347,19.3902234,19.413171,19.2909074,19.4502635,19.4429197,19.3660227,19.3202915,19.3256167,19.4279716,19.382796,19.473768,19.4441567,19.4943764,19.0891123,19.1315474,19.4164029,19.5073684,19.5759379,19.6251963,19.4769319,19.4700623,19.9840324,19.9251091,19.7392985,19.6959715,19.4935675,19.5466241,19.391464,19.4362407,19.426802,19.4400686,19.3237361,19.4045322,19.3512076,19.383431,-0.0123572,-0.0045578,-0.0132087,-0.004006,19.5521382,19.5026353,19.4313324,19.4582948,19.5023094,19.2407616,20.2119311,19.4462572,19.5101711,19.4109142,19.497572,19.4066497,0,0,0,0.0223263,0.0174307,0.0755407,0.0001885,345.0538614,0
19.4157265,19.4211754,19.5100409,19.5105147,19.4335273,19.3944366,19.4762584,19.2883733,19.4185694,19.4410754,19.3774682,19.3158618,19.3941674,19.4133578,19.4418383,19.4854257,19.4423121,19.5039018,19.1054275,19.1511798,19.5352749,19.4933502,19.5919673,19.6009665,19.476857,19.4901222,19.9548797,19.9307419,19.7423293,19.7110776,19.5294763,19.5429769,19.3885264,19.4328295,19.4348739,19.4277667,19.3668778,19.3611912,19.3564951,19.382795,-0.0123576,-0.0045573,-0.0132095,-0.0040064,19.5273143,19.5031544,19.409819,19.4452355,19.4567299,19.2424282,20.2169054,19.4470132,19.5155888,19.405435,19.4936836,19.3999859,0,0,0,0.0223472,0.0174155,0.075592,0.0001998,345.1538614,0
19.435361,19.3375099,19.5101511,19.4305578,19.4056821,19.3232274,19.3901001,19.254559,19.4178298,19.387978,19.3834662,19.2957942,19.3752131,19.3818471,19.4333385,19.3760043,19.4205455,19.4160442,19.1291365,19.1255806,19.5085124,19.4954846,19.5917021,19.6108844,19.4931732,19.5005163,19.9961477,19.9369893,19.7492895,19.707384,19.5325972,19.5226493,19.3824081,19.3715092,19.4571801,19.3692851,19.3673896,19.2872979,19.3707113,19.3588644,-0.0123571,-0.0045566,-0.0132127,-0.0040062,19.5506996,19.5045127,19.4298934,19.4390681,19.5251866,19.2603905,20.2104703,19.4604532,19.5188969,19.4156143,19.4884723,19.4132452,0,0,0,0.0223176,0.0173949,0.0757969,0.0001929,345.2538614,0
19.4673706,19.3835052,19.5020166,19.4449277,19.4506132,19.3667449,19.4335505,19.3011026,19.4308886,19.451262,19.405832,19.3484944,19.4032794,19.412993,19.4545658,19.4173721,19.4322973,19.4465113,19.167034,19.1760414,19.5210359,19.5217465,19.602382,19.6184854,19.4929593,19.4886956,19.9968052,19.9437997,19.750184,19.7130139,19.5306086,19.5630566,19.4017421,19.3868159,19.4649956,19.3818406,19.3920285,19.3245001,19.3542346,19.3672664,-0.0123575,-0.0045574,-0.0132116,-0.0040061,19.548316,19.5153933,19.4410127,19.4718279,19.5117157,19.2535919,20.215984,19.4625701,19.5073592,19.4168676,19.4882656,19.395545,0,0,0,0.0223431,0.0174178,0.0757279,0.0001911,345.3538614,0
19.4044417,19.3684287,19.4451053,19.4647674,19.4038832,19.3226131,19.4330693,19.2518026,19.4250531,19.4153398,19.3181568,19.3001473,19.3325543,19.4083737,19.4072067,19.4259228,19.4233168,19.4721175,19.0924868,19.1166681,19.4460715,19.4853948,19.5980073,19.6098481,19.4885835,19.5013746,19.99152,19.9444301,19.7425286,19.7160122,19.512619,19.5147508,19.3740333,19.3728487,19.3858987,19.3451454,19.3496474,19.2882743,19.3920262,19.3579078,-0.0123587,-0.0045571,-0.0132077,-0.0040076,19.5457409,19.5312931,19.4320407,19.4799963,19.5045566,19.2626941,20.2378385,19.4571519,19.5197905,19.4146129,19.5033723,19.4105853,0,0,0,0.0224169,0.0174103,0.0754834,0.0002378,345.4538614,0
19.4081459,19.4038814,19.4745915,19.5160441,19.3933336,19.3973613,19.4492179,19.2961582,19.4218869,19.4287572,19.366297,19.3170114,19.3282929,19.3851591,19.4191013,19.432605,19.4494249,19.4778515,19.099642,19.1555879,19.505098,19.4849638,19.6192983,19.5923013,19.5051423,19.4802705,20.0008732,19.9303563,19.7677483,19.6936446,19.5159091,19.512593,19.4067031,19.4228131,19.3955501,19.4261122,19.3642752,19.3438981,19.3498555,19.404113,-0.0123588,-0.0045569,-0.0132077,-0.0040118,19.5531839,19.5062866,19.4075027,19.4694362,19.5148337,19.2686073,20.225529,19.458674,19.5319697,19.4080788,19.4641424,19.4092634,0,0,0,0.0224263,0.0174017,0.0754781,0.0003686,345.5538614,0
19.4285505,19.4204956,19.4791807,19.5350812,19.3822866,19.3979237,19.4429893,19.3183638,19.4240493,19.4430016,19.3259466,19.303198,19.3604597,19.4135314,19.4213321,19.4661059,19.4372048,19.5094543,19.1002952,19.2043586,19.501487,19.5299105,19.5918054,19.6036464,19.4738525,19.4610606,19.9684455,19.9355524,19.7414598,19.7014478,19.5109938,19.5446273,19.3373399,19.432822,19.4237507,19.4263566,19.3567007,19.3986377,19.370885,19.3969471,-0.0123603,-0.0045571,-0.0132097,-0.0040069,19.5422463,19.497006,19.4121984,19.4559403,19.5021349,19.2677826,20.2020012,19.4261761,19.5125541,19.4059534,19.4777368,19.4080856,0,0,0,0.0225158,0.0174091,0.0756075,0.0002165,345.6538614,0
19.404815,19.3879935,19.4511978,19.4943106,19.3514545,19.4208743,19.4197971,19.3084358,19.4145285,19.4242419,19.3475337,19.3179144,19.3241835,19.3836565,19.3824124,19.4233994,19.441641,19.4904398,19.1171598,19.1510588,19.4704889,19.5256798,19.5908952,19.6103143,19.4947348,19.472942,19.9961184,19.9163712,19.7395536,19.7016723,19.50672,19.5296955,19.4062778,19.4171759,19.4132811,19.4196777,19.3341451,19.3732409,19.355698,19.3891058,-0.0123586,-0.0045574,-0.0132096,-0.0040059,19.5302147,19.4942114,19.423381,19.4626809,19.5080336,19.2941426,20.1980354,19.4503878,19.5230836,19.4243033,19.4926371,19.4077194,0,0,0,0.0224145,0.0174185,0.0756021,0.0001843,345.7538614,0
19.4256774,19.3811366,19.4618214,19.4682173,19.3703731,19.3606587,19.4369867,19.2924542,19.4012753,19.4448665,19.3770466,19.3452966,19.3125331,19.4210505,19.4023629,19.4791185,19.4288972,19.4544823,19.0879924,19.1050618,19.4503457,19.5308831,19.6144218,19.6328928,19.4858153,19.457626,19.9850673,19.9375034,19.7441219,19.6951129,19.4959924,19.5812585,19.4000494,19.4360599,19.4125552,19.3992878,19.3407646,19.3324713,19.3549479,19.3833803,-0.0123565,-0.0045584,-0.0132077,-0.0040074,19.5554694,19.5099935,19.4360859,19.4852221,19.5062842,19.4159921,20.2137057,19.4536163,19.5231209,19.4124951,19.476438,19.4008861,0,0,0,0.0222811,0.0174508,0.0754829,0.0002327,345.8538614,0
19.4386467,19.3708881,19.5047705,19.4990857,19.4029064,19.3628654,19.4185515,19.2913128,19.385104,19.4341455,19.3744839,19.3275687,19.3629381,19.4138773,19.4135537,19.4611709,19.4021817,19.4251623,19.1077755,19.1440457,19.5155931,19.4890638,19.6237309,19.6213628,19.5036542,19.4742817,20.0038744,19.9331213,19.7672,19.7011464,19.5328533,19.56388,19.3781625,19.4158331,19.4700953,19.4345612,19.3592199,19.3341034,19.3736002,19.3809451,-0.0123566,-0.0045572,-0.0132068,-0.0040081,19.5565326,19.5167416,19.4167754,19.4554051,19.5419808,19.2585344,20.2140577,19.4703144,19.5399681,19.4044704,19.468315,19.4362164,0,0,0,0.022289,0.0174122,0.0754223,0.0002539,345.9538614,0
19.3713345,19.4341181,19.4450385,19.4940737,19.36188,19.3910227,19.4318963,19.2814378,19.3966859,19.4045043,19.3532374,19.3281207,19.3207039,19.4261396,19.3923178,19.4536772,19.4017947,19.4835248,19.0674241,19.112469,19.4397433,19.5254933,19.602123,19.5898083,19.4803826,19.4725655,20.0069082,19.91746,19.7591088,19.7039454,19.5172215,19.5612756,19.3795848,19.4572917,19.3890394,19.4155744,19.318904,19.3527883,19.3794665,19.3635918,-0.0123556,-0.004557,-0.0132075,-0.0040077,19.5540834,19.487526,19.4195375,19.4443778,19.5223607,19.2523822,20.1984575,19.4666804,19.5358115,19.4209243,19.461721,19.4031557,0,0,0,0.0222251,0.0174061,0.075468,0.0002414,346.0538614,0
19.4134171,19.3750355,19.4737171,19.4843767,19.4187569,19.3550235,19.4310981,19.2683161,19.4363972,19.4446887,19.3533868,19.316896,19.3716274,19.4116678,19.4286004,19.4466049,19.4646087,19.5079572,19.0908677,19.153689,19.4690903,19.5408611,19.6172413,19.6153468,19.4928992,19.4737121,20.0059421,19.9349526,19.7498561,19.6840369,19.5352034,19.5555722,19.3743531,19.4158147,19.4093843,19.4397086,19.348256,19.3539427,19.3806309,19.3690212,-0.0123559,-0.0045583,-0.0132087,-0.0040082,19.5450331,19.5016881,19.4365445,19.4575371,19.5287406,19.2407253,20.2123679,19.4607079,19.5335731,19.4182115,19.4780508,19.4151316,0,0,0,0.0222455,0.0174464,0.0755418,0.0002577,346.1538614,0
19.4599156,19.3810245,19.5217955,19.4992934,19.4021665,19.3834495,19.4661682,19.3363361,19.4511506,19.4305403,19.3924905,19.3235404,19.4090224,19.404521,19.4035425,19.4450014,19.4746127,19.4968792,19.1468802,19.1705845,19.5369001,19.5044504,19.6006663,19.5871675,19.4910063,19.4651863,19.9936781,19.9248167,19.7373487,19.6843138,19.4812398,19.5463771,19.4021154,19.4106444,19.479635,19.4069071,19.3758699,19.3763438,19.3734836,19.3988349,-0.012358,-0.0045574,-0.0132078,-0.0040067,19.5540181,19.4888818,19.4111802,19.4552674,19.5104187,19.238181,20.1980031,19.4452947,19.5336722,19.4000681,19.4777302,19.4100187,0,0,0,0.0223758,0.0174194,0.0754898,0.0002098,346.2538614,0
19.4341603,19.3711398,19.5121791,19.4683572,19.4510642,19.3724086,19.4576083,19.2924658,19.4407935,19.4497957,19.3844031,19.3336976,19.3911418,19.3757414,19.4651095,19.4039885,19.4530281,19.4871395,19.1362431,19.1450141,19.5286405,19.4997433,19.6047205,19.6184557,19.4898503,19.4919821,19.9942908,19.9576133,19.7533501,19.7135759,19.5599366,19.5144612,19.4097562,19.4007533,19.454652,19.4027696,19.4011111,19.3518292,19.4079632,19.4176767,-0.0123603,-0.0045568,-0.0132066,-0.0040076,19.5622975,19.5097164,19.4405467,19.4625267,19.5092414,19.2507136,20.230613,19.451444,19.5442462,19.4149096,19.4798692,19.4115928,0,0,0,0.0225188,0.0174009,0.0754124,0.000239,346.3538614,0
19.400045,19.3526584,19.4681362,19.4626878,19.4065418,19.3295373,19.4571739,19.2557726,19.3948327,19.4099955,19.3981842,19.3159651,19.3960982,19.3942029,19.4633847,19.388285,19.4361417,19.4747552,19.1372166,19.1256008,19.5203757,19.5052164,19.602434,19.5927244,19.5091184,19.4589003,20.0099047,19.9209303,19.7621068,19.6853977,19.5145851,19.5269018,19.4079848,19.3840556,19.4421439,19.345479,19.3765182,19.3175182,19.3849627,19.387332,-0.0123608,-0.0045573,-0.0132073,-0.0040117,19.5500673,19.4809036,19.4174156,19.4412524,19.507515,19.2695078,20.2098722,19.4498714,19.5215545,19.3829714,19.4876178,19.4211155,0,0,0,0.0225492,0.0174149,0.0754553,0.0003656,346.4538614,0
19.4264391,19.416252,19.5428824,19.5049851,19.4239695,19.4031211,19.4402348,19.3073149,19.4323617,19.4067754,19.3885877,19.3246132,19.4111128,19.4350406,19.4429924,19.4756833,19.4451245,19.5206888,19.1344627,19.1437078,19.5382305,19.5287564,19.6027228,19.5949077,19.4797982,19.4511348,19.983725,19.9224352,19.734256,19.6982685,19.5296059,19.5542381,19.4057143,19.4554644,19.4748595,19.4461958,19.3933647,19.3661177,19.3734418,19.3947654,-0.0123603,-0.0045584,-0.0132079,-0.0040093,19.545275,19.473268,19.4130958,19.4425051,19.5084324,19.2186003,20.2025877,19.4630819,19.5104902,19.4164455,19.4840346,19.4017567,0,0,0,0.0225216,0.0174494,0.0754927,0.0002899,346.5538614,0
19.3875625,19.375953,19.4471637,19.4850656,19.383671,19.3895942,19.4276001,19.2681347,19.4188358,19.3927749,19.3667111,19.3378039,19.3130273,19.4172801,19.4301854,19.4339759,19.4275795,19.4837229,19.1011098,19.1406992,19.4641635,19.514618,19.6120848,19.6175314,19.5026643,19.4863201,20.0006149,19.9407471,19.7412115,19.7078289,19.496111,19.5437198,19.3840571,19.4186474,19.411526,19.4679083,19.3214897,19.3511088,19.3739232,19.3483337,-0.0123598,-0.0045574,-0.0132063,-0.0040064,19.5533127,19.5057048,19.4258738,19.4342822,19.5039937,19.207747,20.209969,19.4616455,19.5190859,19.4094067,19.4874127,19.4146188,0,0,0,0.0224868,0.0174194,0.0753944,0.0002011,346.6538614,0
19.3444458,19.4302134,19.4524872,19.5325505,19.3688561,19.4399317,19.4341534,19.313791,19.3897009,19.450113,19.3208999,19.3455431,19.3345158,19.4394746,19.4056301,19.5037037,19.4283736,19.5150733,19.0742946,19.1679342,19.447319,19.5299886,19.6122615,19.5949738,19.4834175,19.4381715,19.981354,19.9283468,19.7349615,19.6923444,19.4963991,19.5894804,19.3812652,19.4568398,19.4101747,19.4653727,19.3379098,19.3999872,19.3361745,19.4060704,-0.0123588,-0.0045583,-0.0132074,-0.0040065,19.5474396,19.4688002,19.3891998,19.4390733,19.5124443,19.2200108,20.1834182,19.4505596,19.5198494,19.3924015,19.4821248,19.4092228,0,0,0,0.0224281,0.0174473,0.0754629,0.0002028,346.7538614,0
19.358021,19.3480693,19.4823731,19.4359425,19.4153316,19.366525,19.4416861,19.2744051,19.4279136,19.3776867,19.3672937,19.3137428,19.3574973,19.3752676,19.4421662,19.3995224,19.4620653,19.4724884,19.1104261,19.1502518,19.4947916,19.5175308,19.6140461,19.5697601,19.5034417,19.4534599,20.0039547,19.925392,19.7509453,19.6938868,19.5516972,19.5327494,19.3996188,19.3955912,19.4281344,19.372932,19.3601373,19.3447359,19.3790586,19.3866403,-0.0123589,-0.0045573,-0.0132107,-0.0040061,19.563628,19.471726,19.4198455,19.4285736,19.525732,19.2366129,20.1822471,19.4684096,19.5249845,19.3826116,19.4390344,19.4169651,0,0,0,0.0224285,0.0174167,0.0756665,0.0001912,346.8538614,0
19.3839629,19.3372856,19.465442,19.4197205,19.386078,19.3149942,19.4027773,19.2553903,19.4296879,19.4100244,19.3928266,19.3046825,19.3605991,19.3819232,19.3845566,19.3956921,19.4326506,19.4539714,19.1329773,19.1215985,19.4486295,19.5466941,19.6063121,19.6136534,19.4857573,19.4793615,19.9940072,19.9258558,19.7220523,19.6988495,19.4758627,19.5485798,19.3834695,19.3680689,19.4613949,19.4024057,19.3358266,19.3235048,19.3508844,19.3651009,-0.0123589,-0.004557,-0.0132083,-0.0040061,19.5456129,19.4736059,19.4120122,19.4436438,19.5076693,19.2126598,20.1817589,19.4596296,19.5272615,19.4130829,19.4747437,19.4083446,0,0,0,0.0224337,0.0174049,0.0755194,0.0001917,346.9538614,0
